line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

299  0.332702660713876E+07   20.333017  5.802920  4.710955  0.0000000E+00  0.3500232E+00  4.7775987E-01  1.0835678E-11  7.2714143E-18  1.5409904E-01  1.7824084E-11  8.4793180E-16  1.7369143E-03  1.2081143E-02  4.177E-07  0.8026  5.165938   -4.550  2.814487  8.396261  0.0000000E+00  0.1215871E+00  4.2601623E-01  2.7455892E-11  6.2268288E-23  4.3383327E-01  9.4417562E-14  7.1104500E-15  1.7887030E-03  9.9396615E-03  6.537E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480226  0.0000000E+00  0.0000000000E+00
300  0.332821550365069E+07   20.299669  5.802322  4.712173  0.0000000E+00  0.3481538E+00  4.7829870E-01  1.0911365E-11  6.8425297E-18  1.5542850E-01  1.7638064E-11  8.5712237E-16  1.7369498E-03  1.2075525E-02  4.111E-07  0.7985  5.166224   -4.554  2.816898  8.396943  0.0000000E+00  0.1192217E+00  4.2353049E-01  2.7689359E-11  5.1982105E-23  4.3866977E-01  7.8820669E-14  7.3535879E-15  1.7914709E-03  9.8751541E-03  5.333E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480353  0.0000000E+00  0.0000000000E+00
301  0.332942489837833E+07   20.266059  5.801698  4.713313  0.0000000E+00  0.3463156E+00  4.7882740E-01  1.0985868E-11  6.4238278E-18  1.5673694E-01  1.7455074E-11  8.6618015E-16  1.7369849E-03  1.2069994E-02  4.045E-07  0.8016  5.166351   -4.558  2.819368  8.397639  0.0000000E+00  0.1168341E+00  4.2095718E-01  2.7919146E-11  4.3343262E-23  4.4361522E-01  6.5214067E-14  7.6087490E-15  1.7944436E-03  9.8077106E-03  4.311E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480459  0.0000000E+00  0.0000000000E+00
302  0.333063429310598E+07   20.232751  5.801115  4.714547  0.0000000E+00  0.3444282E+00  4.7934304E-01  1.1064227E-11  6.0565229E-18  1.5810761E-01  1.7265625E-11  8.7596790E-16  1.7370235E-03  1.2064131E-02  3.978E-07  0.8009  5.166632   -4.562  2.821861  8.398348  0.0000000E+00  0.1144546E+00  4.1832755E-01  2.8148076E-11  3.5981134E-23  4.4860832E-01  5.3601532E-14  7.8753949E-15  1.7976016E-03  9.7380157E-03  3.461E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480604  0.0000000E+00  0.0000000000E+00
303  0.333186418604936E+07   20.199196  5.800498  4.715720  0.0000000E+00  0.3425658E+00  4.7983970E-01  1.1142373E-11  5.7220213E-18  1.5947221E-01  1.7077998E-11  8.8584299E-16  1.7370628E-03  1.2058264E-02  3.912E-07  0.8004  5.166787   -4.566  2.824413  8.399074  0.0000000E+00  0.1120532E+00  4.1560640E-01  2.8371615E-11  2.9648604E-23  4.5371396E-01  4.3626164E-14  8.1549790E-15  1.8009997E-03  9.6650948E-03  2.751E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480719  0.0000000E+00  0.0000000000E+00
304  0.333309407899273E+07   20.165947  5.799887  4.716987  0.0000000E+00  0.3407082E+00  4.8033305E-01  1.1220458E-11  5.3930440E-18  1.6083533E-01  1.6890737E-11  8.9572900E-16  1.7371021E-03  1.2052399E-02  3.847E-07  0.8021  5.167112   -4.570  2.827003  8.399816  0.0000000E+00  0.1096671E+00  4.1283461E-01  2.8597199E-11  2.4340401E-23  4.5885435E-01  3.5276039E-14  8.4474752E-15  1.8046062E-03  9.5899003E-03  2.172E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480835  0.0000000E+00  0.0000000000E+00
305  0.333432397193610E+07   20.133016  5.799228  4.718131  0.0000000E+00  0.3388372E+00  4.8082793E-01  1.1299247E-11  5.0663788E-18  1.6221035E-01  1.6702003E-11  9.0572311E-16  1.7371420E-03  1.2046477E-02  3.781E-07  0.8005  5.167279   -4.574  2.829596  8.400556  0.0000000E+00  0.1072970E+00  4.1001263E-01  2.8801253E-11  1.9884138E-23  4.6402829E-01  2.8314516E-14  8.7456198E-15  1.8084316E-03  9.5124338E-03  1.703E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480891  0.0000000E+00  0.0000000000E+00
306  0.333557436309519E+07   20.099849  5.798673  4.719646  0.0000000E+00  0.3368936E+00  4.8132072E-01  1.1382786E-11  4.7546718E-18  1.6366001E-01  1.6504811E-11  9.1649459E-16  1.7371857E-03  1.2040177E-02  3.714E-07  0.7996  5.167589   -4.579  2.832303  8.401337  0.0000000E+00  0.1048984E+00  4.0708605E-01  2.9017744E-11  1.6144065E-23  4.6933427E-01  2.2476129E-14  9.0651966E-15  1.8125727E-03  9.4310650E-03  1.319E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481070  0.0000000E+00  0.0000000000E+00
307  0.333682475425428E+07   20.067024  5.798102  4.720831  0.0000000E+00  0.3348352E+00  4.8181622E-01  1.1473349E-11  4.4587923E-18  1.6522155E-01  1.6294581E-11  9.2838379E-16  1.7372348E-03  1.2033320E-02  3.643E-07  0.7990  5.167766   -4.583  2.835004  8.402114  0.0000000E+00  0.1025192E+00  4.0411111E-01  2.9208096E-11  1.3055116E-23  4.7466852E-01  1.7704535E-14  9.3902646E-15  1.8169694E-03  9.3473054E-03  1.015E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481223  0.0000000E+00  0.0000000000E+00
308  0.333809564362910E+07   20.033998  5.797482  4.722120  0.0000000E+00  0.3328518E+00  4.8229292E-01  1.1560679E-11  4.1746771E-18  1.6672703E-01  1.6091959E-11  9.3985447E-16  1.7372821E-03  1.2026708E-02  3.574E-07  0.8004  5.168152   -4.587  2.837837  8.402938  0.0000000E+00  0.1001376E+00  4.0105950E-01  2.9421329E-11  1.0519650E-23  4.8008087E-01  1.3826649E-14  9.7382410E-15  1.8216890E-03  9.2602388E-03  7.734E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481329  0.0000000E+00  0.0000000000E+00
309  0.333936653300392E+07   20.001323  5.796910  4.723594  0.0000000E+00  0.3307351E+00  4.8279834E-01  1.1654138E-11  3.8757590E-18  1.6833697E-01  1.5875547E-11  9.5215631E-16  1.7373330E-03  1.2019628E-02  3.502E-07  0.8003  5.168328   -4.592  2.840614  8.403741  0.0000000E+00  0.9775779E-01  3.9793607E-01  2.9578347E-11  8.4250845E-24  4.8556237E-01  1.0681304E-14  1.0086285E-14  1.8267447E-03  9.1699568E-03  5.835E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481481  0.0000000E+00  0.0000000000E+00
310  0.334063742237874E+07   19.968986  5.796386  4.725122  0.0000000E+00  0.3287845E+00  4.8326295E-01  1.1740362E-11  3.6016928E-18  1.6982166E-01  1.5676082E-11  9.6351561E-16  1.7373800E-03  1.2013096E-02  3.435E-07  0.7982  5.168679   -4.597  2.843625  8.404625  0.0000000E+00  0.9538461E-01  3.9474574E-01  2.9790244E-11  6.7404585E-24  4.9110314E-01  8.1778128E-15  1.0459378E-14  1.8321578E-03  9.0764957E-03  4.361E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481679  0.0000000E+00  0.0000000000E+00
311  0.334192880996927E+07   19.936493  5.795768  4.726579  0.0000000E+00  0.3264016E+00  4.8376355E-01  1.1851709E-11  3.3486527E-18  1.7170241E-01  1.5429827E-11  9.7876787E-16  1.7374453E-03  1.2004626E-02  3.355E-07  0.7974  5.168864   -4.602  2.846474  8.405452  0.0000000E+00  0.9299253E-01  3.9145200E-01  2.9914170E-11  5.3631949E-24  4.9676496E-01  6.1795117E-15  1.0842051E-14  1.8380270E-03  8.9786497E-03  3.217E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481778  0.0000000E+00  0.0000000000E+00
312  0.334324069577554E+07   19.903877  5.795224  4.728064  0.0000000E+00  0.3241849E+00  4.8422921E-01  1.1955284E-11  3.1132747E-18  1.7345188E-01  1.5200762E-11  9.9295552E-16  1.7375061E-03  1.1996747E-02  3.281E-07  0.7956  5.169066   -4.607  2.849523  8.406346  0.0000000E+00  0.9060044E-01  3.8807745E-01  3.0063947E-11  4.2585167E-24  5.0250641E-01  4.6223098E-15  1.1243605E-14  1.8443491E-03  8.8770135E-03  2.349E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481963  0.0000000E+00  0.0000000000E+00
313  0.334455258158180E+07   19.871654  5.794713  4.729935  0.0000000E+00  0.3216272E+00  4.8475965E-01  1.2074210E-11  2.8445905E-18  1.7547743E-01  1.4936133E-11  1.0094128E-15  1.7375770E-03  1.1987605E-02  3.197E-07  0.7943  5.169449   -4.613  2.852636  8.407267  0.0000000E+00  0.8821104E-01  3.8462600E-01  3.0202476E-11  3.3806428E-24  5.0832088E-01  3.4161291E-15  1.1661040E-14  1.8511588E-03  8.7715574E-03  1.695E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482178  0.0000000E+00  0.0000000000E+00
314  0.334586446738806E+07   19.839857  5.794204  4.731404  0.0000000E+00  0.3191680E+00  4.8526844E-01  1.2188452E-11  2.5867675E-18  1.7742614E-01  1.4681644E-11  1.0252512E-15  1.7376453E-03  1.1978807E-02  3.115E-07  0.7965  5.169655   -4.618  2.855826  8.408208  0.0000000E+00  0.8583068E-01  3.8110478E-01  3.0328409E-11  2.6808079E-24  5.1419489E-01  2.4977790E-15  1.2093234E-14  1.8584813E-03  8.6624682E-03  1.211E-11  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482384  0.0000000E+00  0.0000000000E+00
315  0.334718045283747E+07   19.808334  5.793735  4.732971  0.0000000E+00  0.3173024E+00  4.8562690E-01  1.2276923E-11  2.4246119E-18  1.7893196E-01  1.4487572E-11  1.0378344E-15  1.7377006E-03  1.1971922E-02  3.053E-07  0.7958  5.170053   -4.623  2.859060  8.409172  0.0000000E+00  0.8346250E-01  3.7751691E-01  3.0168765E-11  2.2261006E-24  5.2012210E-01  1.7878813E-15  1.2327849E-14  1.8663629E-03  8.5496967E-03  8.579E-12  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482630  0.0000000E+00  0.0000000000E+00
316  0.334853333507519E+07   19.776219  5.793203  4.733901  0.0000000E+00  0.3157316E+00  4.8591238E-01  1.2352487E-11  2.3079196E-18  1.8021615E-01  1.4323563E-11  1.0487664E-15  1.7377493E-03  1.1966002E-02  3.001E-07  0.7973  5.170303   -4.626  2.862438  8.410177  0.0000000E+00  0.8105325E-01  3.7377901E-01  3.0260935E-11  1.7759057E-24  5.2623842E-01  1.2738788E-15  1.2789267E-14  1.8750468E-03  8.4305254E-03  5.974E-12  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482822  0.0000000E+00  0.0000000000E+00
317  0.334986366927561E+07   19.744905  5.792674  4.735206  0.0000000E+00  0.3142515E+00  4.8617958E-01  1.2423802E-11  2.2001454E-18  1.8142795E-01  1.4168964E-11  1.0591039E-15  1.7377955E-03  1.1960409E-02  2.952E-07  0.7967  5.170742   -4.630  2.865879  8.411211  0.0000000E+00  0.7869880E-01  3.7003989E-01  3.0357036E-11  1.4271215E-24  5.3230027E-01  9.0311268E-16  1.3265050E-14  1.8842518E-03  8.3095116E-03  4.140E-12  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483000  0.0000000E+00  0.0000000000E+00
318  0.335123909955062E+07   19.712810  5.792160  4.736413  0.0000000E+00  0.3126968E+00  4.8645758E-01  1.2498893E-11  2.0901899E-18  1.8270357E-01  1.4006465E-11  1.0700183E-15  1.7378443E-03  1.1954514E-02  2.900E-07  0.7948  5.170987   -4.634  2.869398  8.412260  0.0000000E+00  0.7628189E-01  3.6611062E-01  3.0393314E-11  1.1395754E-24  5.3861216E-01  6.2542719E-16  1.3756357E-14  1.8945180E-03  8.1804600E-03  2.804E-12  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483214  0.0000000E+00  0.0000000000E+00
319  0.335259198178833E+07   19.681504  5.791744  4.737701  0.0000000E+00  0.3111510E+00  4.8672410E-01  1.2574119E-11  1.9849405E-18  1.8398174E-01  1.3844640E-11  1.0810711E-15  1.7378942E-03  1.1948574E-02  2.849E-07  0.7940  5.171411   -4.638  2.873052  8.413364  0.0000000E+00  0.7392126E-01  3.6218246E-01  3.0455050E-11  9.2068092E-25  5.4486562E-01  4.3099276E-16  1.4269687E-14  1.9054353E-03  8.0494576E-03  1.890E-12  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483519  0.0000000E+00  0.0000000000E+00
320  0.335396741206334E+07   19.650006  5.791282  4.739206  0.0000000E+00  0.3090252E+00  4.8704680E-01  1.2680086E-11  1.8582587E-18  1.8578316E-01  1.3620951E-11  1.0971622E-15  1.7379690E-03  1.1940056E-02  2.782E-07  0.7961  5.171692   -4.643  2.876729  8.414470  0.0000000E+00  0.7153956E-01  3.5812683E-01  3.0457290E-11  7.4405201E-25  5.5126535E-01  2.9161054E-16  1.4789680E-14  1.9174440E-03  7.9121386E-03  1.252E-12  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483779  0.0000000E+00  0.0000000000E+00
321  0.335536539037564E+07   19.618353  5.790816  4.740459  0.0000000E+00  0.3070440E+00  4.8734755E-01  1.2778845E-11  1.7401935E-18  1.8746206E-01  1.3412477E-11  1.1121589E-15  1.7380387E-03  1.1932118E-02  2.719E-07  0.7906  5.172000   -4.647  2.880619  8.415647  0.0000000E+00  0.6913989E-01  3.5394497E-01  3.0445253E-11  6.0282203E-25  5.5780683E-01  1.9369877E-16  1.5335388E-14  1.9306696E-03  7.7683672E-03  8.148E-13  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484040  0.0000000E+00  0.0000000000E+00
322  0.335676336868795E+07   19.587059  5.790397  4.742398  0.0000000E+00  0.3048872E+00  4.8767242E-01  1.2886510E-11  1.6127104E-18  1.8929241E-01  1.3185447E-11  1.1285376E-15  1.7381150E-03  1.1923456E-02  2.651E-07  0.7952  5.172528   -4.653  2.884583  8.416855  0.0000000E+00  0.6676271E-01  3.4970591E-01  3.0423687E-11  4.9177603E-25  5.6438106E-01  1.2716998E-16  1.5898778E-14  1.9450323E-03  7.6203341E-03  5.245E-13  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484345  0.0000000E+00  0.0000000000E+00
323  0.335818389503755E+07   19.555636  5.789942  4.743934  0.0000000E+00  0.3028225E+00  4.8798327E-01  1.2989577E-11  1.4907276E-18  1.9104460E-01  1.2968123E-11  1.1442182E-15  1.7381880E-03  1.1915163E-02  2.586E-07  0.7924  5.172877   -4.658  2.888683  8.418102  0.0000000E+00  0.6436815E-01  3.4533731E-01  3.0382407E-11  4.0078788E-25  5.7109937E-01  8.1908166E-17  1.6486823E-14  1.9609089E-03  7.4653725E-03  3.314E-13  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484616  0.0000000E+00  0.0000000000E+00
324  0.335960442138715E+07   19.524563  5.789564  4.745296  0.0000000E+00  0.3009282E+00  4.8823295E-01  1.3086983E-11  1.3965976E-18  1.9268768E-01  1.2768311E-11  1.1594711E-15  1.7382605E-03  1.1907259E-02  2.527E-07  0.7914  5.173406   -4.662  2.892914  8.419399  0.0000000E+00  0.6198954E-01  3.4089842E-01  3.0299542E-11  3.2883426E-25  5.7786956E-01  5.1978325E-17  1.7083732E-14  1.9782729E-03  7.3053490E-03  2.066E-13  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484965  0.0000000E+00  0.0000000000E+00
325  0.336104749577404E+07   19.493327  5.789138  4.746848  0.0000000E+00  0.2991589E+00  4.8844627E-01  1.3179558E-11  1.3186304E-18  1.9424226E-01  1.2581442E-11  1.1742028E-15  1.7383313E-03  1.1899711E-02  2.472E-07  0.7884  5.173791   -4.667  2.897312  8.420744  0.0000000E+00  0.5959402E-01  3.3632584E-01  3.0196101E-11  2.6921429E-25  5.8478700E-01  3.2306281E-17  1.7705060E-14  1.9975661E-03  7.1379113E-03  1.263E-13  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485266  0.0000000E+00  0.0000000000E+00
326  0.336249057016094E+07   19.462400  5.788786  4.748266  0.0000000E+00  0.2974231E+00  4.8865384E-01  1.3270514E-11  1.2429964E-18  1.9576905E-01  1.2398096E-11  1.1886967E-15  1.7384011E-03  1.1892292E-02  2.418E-07  0.7930  5.174403   -4.671  2.901888  8.422158  0.0000000E+00  0.5721961E-01  3.3169137E-01  3.0089270E-11  2.2208139E-25  5.9174235E-01  1.9801108E-17  1.8347470E-14  2.0187299E-03  6.9653831E-03  7.628E-14  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485643  0.0000000E+00  0.0000000000E+00
327  0.336395619258513E+07   19.431312  5.788397  4.749870  0.0000000E+00  0.2956336E+00  4.8886654E-01  1.3364386E-11  1.1656693E-18  1.9734435E-01  1.2209065E-11  1.2036703E-15  1.7384731E-03  1.1884633E-02  2.363E-07  0.7900  5.174837   -4.676  2.906544  8.423591  0.0000000E+00  0.5482813E-01  3.2691891E-01  2.9902898E-11  1.8247654E-25  5.9884871E-01  1.1855912E-17  1.8998223E-14  2.0423888E-03  6.7848332E-03  4.509E-14  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485985  0.0000000E+00  0.0000000000E+00
328  0.336542181500932E+07   19.400534  5.788060  4.751187  0.0000000E+00  0.2939896E+00  4.8906194E-01  1.3450626E-11  1.0946293E-18  1.9879157E-01  1.2035403E-11  1.2174265E-15  1.7385393E-03  1.1877596E-02  2.313E-07  0.7889  5.175291   -4.680  2.911400  8.425091  0.0000000E+00  0.5245383E-01  3.2207574E-01  2.9712893E-11  1.5073249E-25  6.0600497E-01  6.9892882E-18  1.9671234E-14  2.0685334E-03  6.5985818E-03  2.629E-14  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486378  0.0000000E+00  0.0000000000E+00
329  0.336690998547080E+07   19.369627  5.787758  4.752907  0.0000000E+00  0.2917582E+00  4.8925408E-01  1.3574059E-11  1.0198024E-18  2.0082894E-01  1.1799624E-11  1.2379768E-15  1.7386417E-03  1.1867407E-02  2.247E-07  0.7861  5.175958   -4.685  2.916497  8.426676  0.0000000E+00  0.5006168E-01  3.1708904E-01  2.9480822E-11  1.2393182E-25  6.1331762E-01  4.0168424E-18  2.0363092E-14  2.0979793E-03  6.4035845E-03  1.498E-14  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486815  0.0000000E+00  0.0000000000E+00
330  0.336839815593228E+07   19.339108  5.787456  4.754823  0.0000000E+00  0.2896681E+00  4.8943094E-01  1.3689938E-11  9.5063432E-19  2.0274026E-01  1.1578789E-11  1.2573041E-15  1.7387382E-03  1.1857836E-02  2.186E-07  0.7904  5.176472   -4.691  2.921743  8.428309  0.0000000E+00  0.4769256E-01  3.1204337E-01  2.9220957E-11  1.0246391E-25  6.2066183E-01  2.2731996E-18  2.1068488E-14  2.1306649E-03  6.2030144E-03  8.424E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.487245  0.0000000E+00  0.0000000000E+00
331  0.336990887443107E+07   19.308513  5.787189  4.756890  0.0000000E+00  0.2873002E+00  4.8962619E-01  1.3821376E-11  8.7230313E-19  2.0491085E-01  1.1328481E-11  1.2793197E-15  1.7388484E-03  1.1846947E-02  2.118E-07  0.7870  5.177217   -4.697  2.927287  8.430043  0.0000000E+00  0.4530306E-01  3.0684562E-01  2.8923959E-11  8.4183750E-26  6.2817216E-01  1.2514934E-18  2.1798472E-14  2.1677994E-03  5.9928910E-03  4.623E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.487717  0.0000000E+00  0.0000000000E+00
332  0.337144214096714E+07   19.277912  5.786969  4.758864  0.0000000E+00  0.2848038E+00  4.8982954E-01  1.3960018E-11  7.8973959E-19  2.0720168E-01  1.1064543E-11  1.3025872E-15  1.7389650E-03  1.1835444E-02  2.046E-07  0.7880  5.177805   -4.703  2.933090  8.431859  0.0000000E+00  0.4289808E-01  3.0150332E-01  2.8573884E-11  6.9145237E-26  6.3583545E-01  6.7055256E-19  2.2541016E-14  2.2100841E-03  5.7732958E-03  2.477E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.488244  0.0000000E+00  0.0000000000E+00
333  0.337297540750322E+07   19.247738  5.786732  4.760946  0.0000000E+00  0.2826031E+00  4.8998577E-01  1.4084243E-11  7.2328708E-19  2.0924415E-01  1.0832152E-11  1.3237712E-15  1.7390723E-03  1.1825092E-02  1.983E-07  0.7822  5.178641   -4.709  2.939140  8.433765  0.0000000E+00  0.4051065E-01  2.9608972E-01  2.8201772E-11  5.6625974E-26  6.4354561E-01  3.5254879E-19  2.3306518E-14  2.2578425E-03  5.5469559E-03  1.306E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.488742  0.0000000E+00  0.0000000000E+00
334  0.337450867403929E+07   19.217922  5.786542  4.762685  0.0000000E+00  0.2807481E+00  4.9006946E-01  1.4193132E-11  6.8047048E-19  2.1101366E-01  1.0636859E-11  1.3430286E-15  1.7391719E-03  1.1815924E-02  1.932E-07  0.7874  5.179321   -4.714  2.945384  8.435732  0.0000000E+00  0.3814951E-01  2.9062757E-01  2.7765399E-11  4.6773214E-26  6.5127062E-01  1.8215514E-19  2.4056544E-14  2.3117539E-03  5.3148136E-03  6.799E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489287  0.0000000E+00  0.0000000000E+00
335  0.337606448861266E+07   19.187996  5.786415  4.764242  0.0000000E+00  0.2789269E+00  4.9015059E-01  1.4300128E-11  6.3871864E-19  2.1275195E-01  1.0445138E-11  1.3619654E-15  1.7392698E-03  1.1806913E-02  1.881E-07  0.7837  5.180140   -4.718  2.952044  8.437837  0.0000000E+00  0.3576514E-01  2.8500312E-01  2.7292039E-11  3.8254007E-26  6.5917027E-01  9.1272929E-20  2.4835556E-14  2.3742733E-03  5.0717811E-03  3.443E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489906  0.0000000E+00  0.0000000000E+00
336  0.337764285122333E+07   19.157966  5.786320  4.766126  0.0000000E+00  0.2770871E+00  4.9023166E-01  1.4408297E-11  5.9678429E-19  2.1450894E-01  1.0251463E-11  1.3811222E-15  1.7393690E-03  1.1797802E-02  1.830E-07  0.7811  5.181041   -4.723  2.959086  8.440071  0.0000000E+00  0.3337580E-01  2.7925823E-01  2.6769124E-11  3.1191482E-26  6.6718333E-01  4.4613013E-20  2.5626491E-14  2.4467584E-03  4.8194183E-03  1.707E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.490567  0.0000000E+00  0.0000000000E+00
337  0.337922121383400E+07   19.128262  5.786238  4.767951  0.0000000E+00  0.2753473E+00  4.9030816E-01  1.4510598E-11  5.5717654E-19  2.1617056E-01  1.0068323E-11  1.3992422E-15  1.7394628E-03  1.1789185E-02  1.782E-07  0.7847  5.181895   -4.728  2.966491  8.442424  0.0000000E+00  0.3100075E-01  2.7344192E-01  2.6196576E-11  2.5551485E-26  6.7524045E-01  2.1332724E-20  2.6417231E-14  2.5305950E-03  4.5598240E-03  8.307E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491236  0.0000000E+00  0.0000000000E+00
338  0.338082212448196E+07   19.098447  5.786197  4.769667  0.0000000E+00  0.2735324E+00  4.9034939E-01  1.4618551E-11  5.2236737E-19  2.1794245E-01  9.8779391E-12  1.4191924E-15  1.7395688E-03  1.1779821E-02  1.733E-07  0.7812  5.183022   -4.732  2.974425  8.444956  0.0000000E+00  0.2860776E-01  2.6747747E-01  2.5571592E-11  2.0747957E-26  6.8344581E-01  9.8999118E-21  2.7223703E-14  2.6297755E-03  4.2893298E-03  3.934E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491956  0.0000000E+00  0.0000000000E+00
339  0.338242303512992E+07   19.068964  5.786195  4.771574  0.0000000E+00  0.2717266E+00  4.9036622E-01  1.4726728E-11  4.9182067E-19  2.1972949E-01  9.6889422E-12  1.4396985E-15  1.7396795E-03  1.1770270E-02  1.685E-07  0.7786  5.183989   -4.737  2.982828  8.447640  0.0000000E+00  0.2623046E-01  2.6145186E-01  2.4892168E-11  1.6852513E-26  6.9167734E-01  4.5158589E-21  2.8022853E-14  2.7463916E-03  4.0119272E-03  1.834E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.492715  0.0000000E+00  0.0000000000E+00
