line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

 29  0.796632193452149E+07   11.980521  4.105421  4.431809  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2978  4.431809   -8.472  0.922277  7.545084  0.4889592E+00  0.4973518E+00  5.2139674E-05  1.4150424E-05  8.1247157E-03  1.9314426E-04  8.5071721E-07  6.6887273E-10  1.8545937E-03  2.1993180E-08  3.483E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028132  0.0000000E+00  0.0000000000E+00
 30  0.817395038575670E+07   11.979813  4.109846  4.431044  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2956  4.431044   -8.463  0.923305  7.546069  0.4807552E+00  0.5055565E+00  5.2492787E-05  1.4248949E-05  8.1285598E-03  1.8819394E-04  8.1371065E-07  6.4938029E-10  1.8538331E-03  2.4037235E-08  3.380E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028422  0.0000000E+00  0.0000000000E+00
 31  0.837790399714702E+07   11.979103  4.114067  4.430260  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2931  4.430260   -8.454  0.924252  7.547026  0.4725418E+00  0.5137704E+00  5.2660675E-05  1.4295271E-05  8.1320471E-03  1.8395088E-04  7.8914117E-07  6.3347101E-10  1.8530675E-03  2.6127140E-08  3.278E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028701  0.0000000E+00  0.0000000000E+00
 32  0.857634534877007E+07   11.978398  4.118411  4.429464  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2909  4.429464   -8.445  0.925461  7.547989  0.4643856E+00  0.5219270E+00  5.2845826E-05  1.4344577E-05  8.1349617E-03  1.8033289E-04  7.6744447E-07  6.1995324E-10  1.8523027E-03  2.8402066E-08  3.180E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028991  0.0000000E+00  0.0000000000E+00
 33  0.876927444062581E+07   11.977699  4.122499  4.428644  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2885  4.428644   -8.437  0.926476  7.548936  0.4563097E+00  0.5300032E+00  5.3008125E-05  1.4389413E-05  8.1374404E-03  1.7724638E-04  7.4852869E-07  6.0818538E-10  1.8515411E-03  3.0784133E-08  3.085E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.029267  0.0000000E+00  0.0000000000E+00
 34  0.896220353248156E+07   11.976987  4.126842  4.427783  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2863  4.427783   -8.428  0.927797  7.549916  0.4480638E+00  0.5382495E+00  5.3193636E-05  1.4438783E-05  8.1395690E-03  1.7452223E-04  7.3110153E-07  5.9787560E-10  1.8507586E-03  3.3461180E-08  2.991E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.029563  0.0000000E+00  0.0000000000E+00
 35  0.914962036456999E+07   11.976281  4.130915  4.426906  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2839  4.426906   -8.420  0.928907  7.550878  0.4399130E+00  0.5464005E+00  5.3356085E-05  1.4483724E-05  8.1413850E-03  1.7218951E-04  7.1566801E-07  5.8874010E-10  1.8499805E-03  3.6279368E-08  2.900E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.029843  0.0000000E+00  0.0000000000E+00
 36  0.932932003298417E+07   11.975592  4.135062  4.426004  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2818  4.426004   -8.412  0.930203  7.551805  0.4319410E+00  0.5543728E+00  5.3690942E-05  1.4578363E-05  8.1426552E-03  1.7019458E-04  6.9493257E-07  5.8000480E-10  1.8492150E-03  3.9542404E-08  2.813E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030132  0.0000000E+00  0.0000000000E+00
 37  0.951287828323546E+07   11.974874  4.139145  4.425064  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2794  4.425064   -8.404  0.931428  7.552793  0.4236624E+00  0.5626516E+00  5.3856766E-05  1.4624328E-05  8.1440093E-03  1.6838156E-04  6.8208295E-07  5.7273567E-10  1.8484152E-03  4.2970537E-08  2.723E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030418  0.0000000E+00  0.0000000000E+00
 38  0.968651446590559E+07   11.974182  4.143266  4.424126  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2773  4.424126   -8.396  0.932923  7.553765  0.4156614E+00  0.5706528E+00  5.4040309E-05  1.4673130E-05  8.1451021E-03  1.6683887E-04  6.7052281E-07  5.6668117E-10  1.8476373E-03  4.6569809E-08  2.640E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030710  0.0000000E+00  0.0000000000E+00
 39  0.986015064857573E+07   11.973478  4.147227  4.423150  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2747  4.423150   -8.388  0.934219  7.554748  0.4075320E+00  0.5787823E+00  5.4205046E-05  1.4718817E-05  8.1460846E-03  1.6545047E-04  6.5968077E-07  5.6090951E-10  1.8468421E-03  5.0489885E-08  2.557E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030993  0.0000000E+00  0.0000000000E+00
 40  0.100337868312459E+08   11.972761  4.151447  4.422126  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2728  4.422126   -8.380  0.935877  7.555770  0.3992193E+00  0.5870952E+00  5.4397798E-05  1.4770161E-05  8.1469196E-03  1.6418598E-04  6.4927018E-07  5.5582355E-10  1.8460236E-03  5.4886070E-08  2.474E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031297  0.0000000E+00  0.0000000000E+00
 41  0.101975009463349E+08   11.972072  4.155270  4.421123  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2703  4.421123   -8.372  0.937148  7.556787  0.3912615E+00  0.5950531E+00  5.4722438E-05  1.4864197E-05  8.1474033E-03  1.6309923E-04  6.3390387E-07  5.5033825E-10  1.8452350E-03  5.9645662E-08  2.396E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031576  0.0000000E+00  0.0000000000E+00
 42  0.103627033715610E+08   11.971364  4.159387  4.420067  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2684  4.420067   -8.364  0.938909  7.557813  0.3830541E+00  0.6032606E+00  5.4917295E-05  1.4916146E-05  8.1480185E-03  1.6208129E-04  6.2458284E-07  5.4598163E-10  1.8444163E-03  6.5092934E-08  2.319E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031879  0.0000000E+00  0.0000000000E+00
 43  0.105234408663756E+08   11.970664  4.163236  4.418998  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2659  4.418998   -8.357  0.940420  7.558827  0.3749471E+00  0.6113677E+00  5.5088837E-05  1.4963817E-05  8.1485747E-03  1.6116643E-04  6.1604333E-07  5.4188823E-10  1.8436024E-03  7.0656887E-08  2.244E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032164  0.0000000E+00  0.0000000000E+00
 44  0.106841783611903E+08   11.969950  4.167341  4.417875  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2640  4.417875   -8.349  0.942329  7.559900  0.3666543E+00  0.6196606E+00  5.5293561E-05  1.5018448E-05  8.1490376E-03  1.6030548E-04  6.0750779E-07  5.3821494E-10  1.8427640E-03  7.6940499E-08  2.170E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032472  0.0000000E+00  0.0000000000E+00
 45  0.108359859951819E+08   11.969265  4.171054  4.416767  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2615  4.416767   -8.342  0.943934  7.560855  0.3587024E+00  0.6276125E+00  5.5464868E-05  1.5066112E-05  8.1494610E-03  1.5954178E-04  5.9980328E-07  5.3468145E-10  1.8419547E-03  8.3375091E-08  2.100E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032752  0.0000000E+00  0.0000000000E+00
 46  0.109922585595850E+08   11.968547  4.175140  4.415580  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2595  4.415580   -8.334  0.945980  7.561948  0.3503404E+00  0.6359746E+00  5.5676304E-05  1.5122553E-05  8.1498162E-03  1.5879221E-04  5.9178298E-07  5.3142834E-10  1.8410978E-03  9.0770135E-08  2.029E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033064  0.0000000E+00  0.0000000000E+00
 47  0.111418337283708E+08   11.967848  4.178888  4.414409  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2570  4.414409   -8.327  0.947628  7.563053  0.3422090E+00  0.6441061E+00  5.6023532E-05  1.5223201E-05  8.1499165E-03  1.5810327E-04  5.7867824E-07  5.2719840E-10  1.8402587E-03  9.9385121E-08  1.961E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033352  0.0000000E+00  0.0000000000E+00
 48  0.112864974737040E+08   11.967161  4.182770  4.413203  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2550  4.413203   -8.320  0.949742  7.564122  0.3341723E+00  0.6521429E+00  5.6234252E-05  1.5279410E-05  8.1501825E-03  1.5745619E-04  5.7138964E-07  5.2433895E-10  1.8394234E-03  1.0816959E-07  1.896E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033654  0.0000000E+00  0.0000000000E+00
 49  0.114311612190371E+08   11.966462  4.186479  4.411964  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2526  4.411964   -8.313  0.951634  7.565210  0.3260091E+00  0.6603062E+00  5.6423804E-05  1.5332241E-05  8.1504593E-03  1.5682889E-04  5.6427002E-07  5.2125045E-10  1.8385690E-03  1.1773257E-07  1.832E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033944  0.0000000E+00  0.0000000000E+00
 50  0.115718065269999E+08   11.965771  4.190356  4.410704  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2506  4.410704   -8.305  0.953919  7.566303  0.3179056E+00  0.6684096E+00  5.6641944E-05  1.5390441E-05  8.1506723E-03  1.5622972E-04  5.5724057E-07  5.1858220E-10  1.8377148E-03  1.2812379E-07  1.770E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.034251  0.0000000E+00  0.0000000000E+00
 51  0.117124518349627E+08   11.965068  4.194045  4.409398  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2483  4.409398   -8.298  0.955972  7.567425  0.3096709E+00  0.6766444E+00  5.6839674E-05  1.5445600E-05  8.1509033E-03  1.5564093E-04  5.5024821E-07  5.1560485E-10  1.8368403E-03  1.3964710E-07  1.708E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.034545  0.0000000E+00  0.0000000000E+00
 52  0.118478731743440E+08   11.964381  4.197843  4.408041  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2464  4.408041   -8.291  0.958310  7.568518  0.3015879E+00  0.6847275E+00  5.7231486E-05  1.5556230E-05  8.1508309E-03  1.5507658E-04  5.3831463E-07  5.1215417E-10  1.8359757E-03  1.5278332E-07  1.650E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.034850  0.0000000E+00  0.0000000000E+00
 53  0.119816871387772E+08   11.963691  4.201434  4.406687  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2441  4.406687   -8.284  0.960494  7.569651  0.2934673E+00  0.6928481E+00  5.7434593E-05  1.5612919E-05  8.1510244E-03  1.5452125E-04  5.3159565E-07  5.0928591E-10  1.8351006E-03  1.6682386E-07  1.592E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.035142  0.0000000E+00  0.0000000000E+00
 54  0.121118845095771E+08   11.963009  4.205183  4.405284  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2422  4.405284   -8.277  0.963086  7.570798  0.2854207E+00  0.7008948E+00  5.7670588E-05  1.5675988E-05  8.1511607E-03  1.5397974E-04  5.2486289E-07  5.0681052E-10  1.8342269E-03  1.8190978E-07  1.537E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.035449  0.0000000E+00  0.0000000000E+00
 55  0.122420818803770E+08   11.962315  4.208759  4.403855  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2398  4.403855   -8.271  0.965461  7.571975  0.2772234E+00  0.7090921E+00  5.7884015E-05  1.5735595E-05  8.1513302E-03  1.5343451E-04  5.1814567E-07  5.0395418E-10  1.8333299E-03  1.9873552E-07  1.482E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.035744  0.0000000E+00  0.0000000000E+00
 56  0.123686626575435E+08   11.961631  4.212468  4.402383  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2379  4.402383   -8.264  0.968227  7.573165  0.2691137E+00  0.7172018E+00  5.8130565E-05  1.5801754E-05  8.1514453E-03  1.5289933E-04  5.1139131E-07  5.0146358E-10  1.8324356E-03  2.1709335E-07  1.430E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036052  0.0000000E+00  0.0000000000E+00
 57  0.124941584566200E+08   11.960942  4.215990  4.400883  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2356  4.400883   -8.257  0.970689  7.574378  0.2609199E+00  0.7253957E+00  5.8517615E-05  1.5914112E-05  8.1513543E-03  1.5235966E-04  5.0014257E-07  4.9762016E-10  1.8315246E-03  2.3831590E-07  1.378E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036348  0.0000000E+00  0.0000000000E+00
 58  0.126178459588799E+08   11.960252  4.219690  4.399334  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2336  4.399334   -8.250  0.973691  7.575625  0.2527079E+00  0.7336078E+00  5.8782285E-05  1.5985509E-05  8.1514485E-03  1.5181790E-04  4.9332286E-07  4.9504232E-10  1.8306043E-03  2.6196344E-07  1.328E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036661  0.0000000E+00  0.0000000000E+00
 59  0.127382785268697E+08   11.959570  4.223147  4.397781  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2311  4.397781   -8.244  0.976451  7.576851  0.2445585E+00  0.7417572E+00  5.9008991E-05  1.6049101E-05  8.1515918E-03  1.5127987E-04  4.8676857E-07  4.9208539E-10  1.8296833E-03  2.8708638E-07  1.280E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036956  0.0000000E+00  0.0000000000E+00
 60  0.128554561605896E+08   11.958896  4.226734  4.396178  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2294  4.396178   -8.237  0.979625  7.578123  0.2364972E+00  0.7498185E+00  5.9283475E-05  1.6123154E-05  8.1516652E-03  1.5074528E-04  4.8005633E-07  4.8956494E-10  1.8287646E-03  3.1466070E-07  1.234E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.037265  0.0000000E+00  0.0000000000E+00
 61  0.129726337943095E+08   11.958212  4.230181  4.394556  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2269  4.394556   -8.231  0.982624  7.579437  0.2282728E+00  0.7580429E+00  5.9514458E-05  1.6189575E-05  8.1518108E-03  1.5019553E-04  4.7336832E-07  4.8634307E-10  1.8278192E-03  3.4592065E-07  1.189E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.037564  0.0000000E+00  0.0000000000E+00
 62  0.130846035331974E+08   11.957548  4.233691  4.392891  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2252  4.392891   -8.224  0.985913  7.580746  0.2202832E+00  0.7660326E+00  5.9990515E-05  1.6322510E-05  8.1515941E-03  1.4965548E-04  4.6231977E-07  4.8295301E-10  1.8268927E-03  3.8096002E-07  1.146E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.037871  0.0000000E+00  0.0000000000E+00
 63  0.131988517260743E+08   11.956861  4.237124  4.391189  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2226  4.391189   -8.218  0.989195  7.582134  0.2119675E+00  0.7743482E+00  6.0241638E-05  1.6394688E-05  8.1517280E-03  1.4908532E-04  4.5549067E-07  4.7959511E-10  1.8259197E-03  4.2149264E-07  1.103E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.038174  0.0000000E+00  0.0000000000E+00
 64  0.133072410372652E+08   11.956199  4.240578  4.389468  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2206  4.389468   -8.211  0.992824  7.583510  0.2039417E+00  0.7823741E+00  6.0560460E-05  1.6479534E-05  8.1517581E-03  1.4852807E-04  4.4863532E-07  4.7706088E-10  1.8249719E-03  4.6428247E-07  1.062E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.038481  0.0000000E+00  0.0000000000E+00
 65  0.134156303484561E+08   11.955528  4.243916  4.387716  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2183  4.387716   -8.205  0.996353  7.584944  0.1957537E+00  0.7905621E+00  6.0825012E-05  1.6555613E-05  8.1518783E-03  1.4795086E-04  4.4179904E-07  4.7364371E-10  1.8239958E-03  5.1294710E-07  1.023E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.038780  0.0000000E+00  0.0000000000E+00
 66  0.135210902188040E+08   11.954865  4.247352  4.385902  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2162  4.385902   -8.199  1.000327  7.586406  0.1876505E+00  0.7986653E+00  6.1168387E-05  1.6647258E-05  8.1518930E-03  1.4737021E-04  4.3475302E-07  4.7097294E-10  1.8230203E-03  5.6693588E-07  9.850E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039090  0.0000000E+00  0.0000000000E+00
 67  0.136256712568990E+08   11.954198  4.250645  4.384066  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2140  4.384066   -8.192  1.004068  7.587927  0.1794503E+00  0.8068655E+00  6.1641481E-05  1.6786053E-05  8.1517264E-03  1.4676944E-04  4.2376866E-07  4.6636454E-10  1.8220234E-03  6.3105054E-07  9.481E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039389  0.0000000E+00  0.0000000000E+00
 68  0.137284946304882E+08   11.953533  4.253994  4.382159  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2120  4.382159   -8.186  1.008405  7.589489  0.1712616E+00  0.8150542E+00  6.2013263E-05  1.6885697E-05  8.1517277E-03  1.4615659E-04  4.1651692E-07  4.6348263E-10  1.8210175E-03  7.0219918E-07  9.122E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039697  0.0000000E+00  0.0000000000E+00
 69  0.138286815073187E+08   11.952876  4.257294  4.380273  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2098  4.380273   -8.180  1.012637  7.591055  0.1631058E+00  0.8232100E+00  6.2325416E-05  1.6975503E-05  8.1518186E-03  1.4553276E-04  4.0938010E-07  4.5975624E-10  1.8200050E-03  7.8095261E-07  8.780E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040002  0.0000000E+00  0.0000000000E+00
